series_cn,quality_grade_cn,quality_grade_en,fabric_code,fabric_name_cn,fabric_name_en,composition_cn,composition_en,width_cn,width_en,weight_cn,weight_en,color_codes,price_adjustment_cn,bulk_price_rmb_per_kg,net_price_rmb_per_kg,net_price_rmb_per_meter,cutting_price_rmb_per_meter,quantification_m_per_kg,quantification_en,tube_kg,empty_allowance_kg,tube_plus_allowance_kg_per_roll,tube_allowance_status,reference_roll_weight_kg,reference_roll_weight_en,remarks_cn,remarks_en,default_bulk_price_rmb_per_kg,default_net_price_rmb_per_kg,default_net_price_rmb_per_meter
强捻系列,合格品,Qualified Grade,6535,强捻1*1,High-Twist 1x1 Rib,95.2%棉 4.8%氨纶,95.2% Cotton 4.8% Spandex,155CM±5CM,155 cm ± 5 cm,230±5%,230 gsm ± 5%,3#,+6元,85.9,89.6,31.8,38.0,2.81,2.81 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,79.3,82.7,29.5
强捻系列,一等品,First Grade,6535,强捻1*1,High-Twist 1x1 Rib,95.2%棉 4.8%氨纶,95.2% Cotton 4.8% Spandex,155CM±5CM,155 cm ± 5 cm,230±5%,230 gsm ± 5%,"12#,13#,14#,15#,16#",+2元,81.5,85.0,30.2,38.0,2.81,2.81 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,,,
强捻系列,一等品,First Grade,6535,强捻1*1,High-Twist 1x1 Rib,95.2%棉 4.8%氨纶,95.2% Cotton 4.8% Spandex,155CM±5CM,155 cm ± 5 cm,230±5%,230 gsm ± 5%,"2#,11#,17#",+3元,82.6,86.2,30.7,38.0,2.81,2.81 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),,,
强捻系列,一等品,First Grade,6535,强捻1*1,High-Twist 1x1 Rib,95.2%棉 4.8%氨纶,95.2% Cotton 4.8% Spandex,155CM±5CM,155 cm ± 5 cm,230±5%,230 gsm ± 5%,3#,+6元,85.9,89.6,31.8,38.0,2.81,2.81 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,,,
强捻系列,合格品,Qualified Grade,63065,极品高捻棉,Premium High-Twist Cotton,71.8%棉 22.9%聚酯纤维 5.3%氨纶,71.8% Cotton 22.9% Polyester 5.3% Spandex,170CM±5CM,170 cm ± 5 cm,210±5%,210 gsm ± 5%,"5#,11#,12#,14#,18#",+2元,98.9,103.2,36.8,43.5,2.8,2.8 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,96.7,100.9,36.0
强捻系列,合格品,Qualified Grade,63065,极品高捻棉,Premium High-Twist Cotton,71.8%棉 22.9%聚酯纤维 5.3%氨纶,71.8% Cotton 22.9% Polyester 5.3% Spandex,170CM±5CM,170 cm ± 5 cm,210±5%,210 gsm ± 5%,"2#,3#",+3元,100.0,104.3,37.3,43.5,2.8,2.8 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),96.7,100.9,36.0
强捻系列,一等品,First Grade,63065,极品高捻棉,Premium High-Twist Cotton,71.8%棉 22.9%聚酯纤维 5.3%氨纶,71.8% Cotton 22.9% Polyester 5.3% Spandex,170CM±5CM,170 cm ± 5 cm,210±5%,210 gsm ± 5%,"5#,11#,12#,14#,18#",+2元,98.9,103.2,36.8,43.5,2.8,2.8 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,,,
强捻系列,一等品,First Grade,63065,极品高捻棉,Premium High-Twist Cotton,71.8%棉 22.9%聚酯纤维 5.3%氨纶,71.8% Cotton 22.9% Polyester 5.3% Spandex,170CM±5CM,170 cm ± 5 cm,210±5%,210 gsm ± 5%,"2#,3#",+3元,100.0,104.3,37.3,43.5,2.8,2.8 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),,,
棉莱系列,合格品,Qualified Grade,6573,阿克苏,Aksu Cotton,"56,3,55:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶","56,3,55:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex",165CM±5CM,165 cm ± 5 cm,220±5%,220 gsm ± 5%,"5#,11#,12#,13#,15#,16#,17#,18#,19#,20#,37#,40#,48#,52#,60#,61#",+2元,57.6,65.0,23.6,32.6,2.75,2.75 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,55.4,62.5,22.7
棉莱系列,合格品,Qualified Grade,6573,阿克苏,Aksu Cotton,"56,3,55:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶","56,3,55:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex",165CM±5CM,165 cm ± 5 cm,220±5%,220 gsm ± 5%,"2#,3#,14#,55#",+3元,58.7,66.2,24.0,32.6,2.75,2.75 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),55.4,62.5,22.7
棉莱系列,合格品,Qualified Grade,6573,阿克苏,Aksu Cotton,"56,3,55:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶","56,3,55:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex",165CM±5CM,165 cm ± 5 cm,220±5%,220 gsm ± 5%,57#,+5元,60.9,68.7,25.0,32.6,2.75,2.75 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,55.4,62.5,22.7
棉莱系列,合格品,Qualified Grade,6573,阿克苏,Aksu Cotton,"56,3,55:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶","56,3,55:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex",165CM±5CM,165 cm ± 5 cm,220±5%,220 gsm ± 5%,56#,+8元,64.1,72.4,26.3,32.6,2.75,2.75 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,55.4,62.5,22.7
棉莱系列,一等品,First Grade,6573,阿克苏,Aksu Cotton,"56,3,55:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶","56,3,55:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex",165CM±5CM,165 cm ± 5 cm,220±5%,220 gsm ± 5%,"5#,11#,12#,13#,15#,16#,17#,18#,19#,20#,37#,40#,48#,52#,60#,61#",+2元,57.6,65.0,23.6,32.6,2.75,2.75 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,69.9,25.4
棉莱系列,一等品,First Grade,6573,阿克苏,Aksu Cotton,"56,3,55:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶","56,3,55:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex",165CM±5CM,165 cm ± 5 cm,220±5%,220 gsm ± 5%,"2#,3#,14#,55#",+3元,58.7,66.2,24.0,32.6,2.75,2.75 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),,69.9,25.4
棉莱系列,一等品,First Grade,6573,阿克苏,Aksu Cotton,"56,3,55:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶","56,3,55:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex",165CM±5CM,165 cm ± 5 cm,220±5%,220 gsm ± 5%,57#,+5元,60.9,68.7,25.0,32.6,2.75,2.75 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,69.9,25.4
棉莱系列,一等品,First Grade,6573,阿克苏,Aksu Cotton,"56,3,55:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶","56,3,55:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex",165CM±5CM,165 cm ± 5 cm,220±5%,220 gsm ± 5%,56#,+8元,64.1,72.4,26.3,32.6,2.75,2.75 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,69.9,25.4
棉莱系列,合格品,Qualified Grade,6578,阿克苏,Aksu Cotton,"3,55,56:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶","3,55,56:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex",165CM±5CM,165 cm ± 5 cm,250±5%,250 gsm ± 5%,"5#,11#,12#,13#,15#,16#,17#,18#,19#,20#,37#,40#,48#,52#",+2元,57.6,65.0,26.8,38.0,2.42,2.42 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,55.4,62.5,25.9
棉莱系列,合格品,Qualified Grade,6578,阿克苏,Aksu Cotton,"3,55,56:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶","3,55,56:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex",165CM±5CM,165 cm ± 5 cm,250±5%,250 gsm ± 5%,"2#,3#,14#,55#",+3元,58.7,66.2,27.4,38.0,2.42,2.42 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),55.4,62.5,25.9
棉莱系列,合格品,Qualified Grade,6578,阿克苏,Aksu Cotton,"3,55,56:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶","3,55,56:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex",165CM±5CM,165 cm ± 5 cm,250±5%,250 gsm ± 5%,56#,+8元,64.1,72.4,29.9,38.0,2.42,2.42 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,55.4,62.5,25.9
棉莱系列,一等品,First Grade,6578,阿克苏,Aksu Cotton,"3,55,56:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶","3,55,56:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex",165CM±5CM,165 cm ± 5 cm,250±5%,250 gsm ± 5%,"5#,11#,12#,13#,15#,16#,17#,18#,19#,20#,37#,40#,48#,52#",+2元,57.6,65.0,26.8,38.0,2.42,2.42 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,69.9,28.9
棉莱系列,一等品,First Grade,6578,阿克苏,Aksu Cotton,"3,55,56:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶","3,55,56:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex",165CM±5CM,165 cm ± 5 cm,250±5%,250 gsm ± 5%,"2#,3#,14#,55#",+3元,58.7,66.2,27.4,38.0,2.42,2.42 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),,69.9,28.9
棉莱系列,一等品,First Grade,6578,阿克苏,Aksu Cotton,"3,55,56:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶","3,55,56:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex",165CM±5CM,165 cm ± 5 cm,250±5%,250 gsm ± 5%,56#,+8元,64.1,72.4,29.9,38.0,2.42,2.42 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,69.9,28.9
棉莱系列,合格品,Qualified Grade,6583,阿克苏,Aksu Cotton,3:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶,3:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex,165CM±5CM,165 cm ± 5 cm,190±5%,190 gsm ± 5%,"11#,12#,14#,20#,37#,40#,48#,52#,60#",+2元,57.6,65.0,20.3,32.6,3.19,3.19 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分/只能做现货,Multiple compositions/Stock fabric only,55.4,62.5,19.6
棉莱系列,合格品,Qualified Grade,6583,阿克苏,Aksu Cotton,3:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶,3:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex,165CM±5CM,165 cm ± 5 cm,190±5%,190 gsm ± 5%,20123.0005,+3元,58.7,66.2,20.8,32.6,3.19,3.19 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分/只能做现货/活性黑（2#）,Multiple compositions/Stock fabric only/Reactive Black(2#),55.4,62.5,19.6
棉莱系列,合格品,Qualified Grade,6583,阿克苏,Aksu Cotton,3:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶,3:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex,165CM±5CM,165 cm ± 5 cm,190±5%,190 gsm ± 5%,57#,+5元,60.9,68.7,21.5,32.6,3.19,3.19 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分/只能做现货,Multiple compositions/Stock fabric only,55.4,62.5,19.6
棉莱系列,合格品,Qualified Grade,6583,阿克苏,Aksu Cotton,3:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶,3:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex,165CM±5CM,165 cm ± 5 cm,190±5%,190 gsm ± 5%,56#,+8元,64.1,72.4,22.7,32.6,3.19,3.19 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分/只能做现货,Multiple compositions/Stock fabric only,55.4,62.5,19.6
棉莱系列,一等品,First Grade,6583,阿克苏,Aksu Cotton,3:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶,3:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex,165CM±5CM,165 cm ± 5 cm,190±5%,190 gsm ± 5%,"11#,12#,14#,20#,37#,40#,48#,52#,60#",+2元,57.6,65.0,20.3,32.6,3.19,3.19 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分/只能做现货,Multiple compositions/Stock fabric only,,,
棉莱系列,一等品,First Grade,6583,阿克苏,Aksu Cotton,3:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶,3:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex,165CM±5CM,165 cm ± 5 cm,190±5%,190 gsm ± 5%,"2#,3#,55#",+3元,58.7,66.2,20.8,32.6,3.19,3.19 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分/只能做现货/活性黑（2#）,Multiple compositions/Stock fabric only/Reactive Black(2#),,,
棉莱系列,一等品,First Grade,6583,阿克苏,Aksu Cotton,3:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶,3:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex,165CM±5CM,165 cm ± 5 cm,190±5%,190 gsm ± 5%,57#,+5元,60.9,68.7,21.5,32.6,3.19,3.19 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分/只能做现货,Multiple compositions/Stock fabric only,,,
棉莱系列,一等品,First Grade,6583,阿克苏,Aksu Cotton,3:94%棉 6%氨纶/其他:65.8%棉 28.2%莱赛尔 6%氨纶,3:94% Cotton 6% Spandex / 其他:65.8% Cotton 28.2% Lyocell 6% Spandex,165CM±5CM,165 cm ± 5 cm,190±5%,190 gsm ± 5%,56#,+8元,64.1,72.4,22.7,32.6,3.19,3.19 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,多成分/只能做现货,Multiple compositions/Stock fabric only,,,
空气羊毛绒系列,合格品,Qualified Grade,6373D,空气羊毛绒,Air Wool Fleece,"7#,14#,19#,20#,21#,22#:34.6%粘纤 19.8%聚酯纤维 18.5%腈纶 16.2%棉 8.5%氨纶 2.4%绵羊毛/10,11,12,8,9,3,4,5,6,17,13,16,15,18:34.7%粘纤 19.2%聚酯纤维 18.8%腈纶 16%棉 8.9%氨纶 2.4%绵羊毛","7#,14#,19#,20#,21#,22#:34.6% Viscose 19.8% Polyester 18.5% Acrylic 16.2% Cotton 8.5% Spandex 2.4% Sheep Wool / 10,11,12,8,9,3,4,5,6,17,13,16,15,18:34.7% Viscose 19.2% Polyester 18.8% Acrylic 16% Cotton 8.9% Spandex 2.4% Sheep Wool",170CM±5CM,170 cm ± 5 cm,380±5%,380 gsm ± 5%,"7#,14#,19#,20#,21#,22#",+2元,80.4,83.9,54.1,59.8,1.55,1.55 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/深色湿擦2级,Multiple compositions/深色湿擦2级,78.3,81.6,52.7
空气羊毛绒系列,合格品,Qualified Grade,6373D,空气羊毛绒,Air Wool Fleece,"7#,14#,19#,20#,21#,22#:34.6%粘纤 19.8%聚酯纤维 18.5%腈纶 16.2%棉 8.5%氨纶 2.4%绵羊毛/10,11,12,8,9,3,4,5,6,17,13,16,15,18:34.7%粘纤 19.2%聚酯纤维 18.8%腈纶 16%棉 8.9%氨纶 2.4%绵羊毛","7#,14#,19#,20#,21#,22#:34.6% Viscose 19.8% Polyester 18.5% Acrylic 16.2% Cotton 8.5% Spandex 2.4% Sheep Wool / 10,11,12,8,9,3,4,5,6,17,13,16,15,18:34.7% Viscose 19.2% Polyester 18.8% Acrylic 16% Cotton 8.9% Spandex 2.4% Sheep Wool",170CM±5CM,170 cm ± 5 cm,380±5%,380 gsm ± 5%,"2#,6#,8#,10#,11#,12#,15#,23#",+3元,81.5,85.0,54.9,59.8,1.55,1.55 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/深色湿擦2级/活性黑（2#）,Multiple compositions/深色湿擦2级/Reactive Black(2#),78.3,81.6,52.7
空气羊毛绒系列,一等品,First Grade,6373D,空气羊毛绒,Air Wool Fleece,"7#,14#,19#,20#,21#,22#:34.6%粘纤 19.8%聚酯纤维 18.5%腈纶 16.2%棉 8.5%氨纶 2.4%绵羊毛/10,11,12,8,9,3,4,5,6,17,13,16,15,18:34.7%粘纤 19.2%聚酯纤维 18.8%腈纶 16%棉 8.9%氨纶 2.4%绵羊毛","7#,14#,19#,20#,21#,22#:34.6% Viscose 19.8% Polyester 18.5% Acrylic 16.2% Cotton 8.5% Spandex 2.4% Sheep Wool / 10,11,12,8,9,3,4,5,6,17,13,16,15,18:34.7% Viscose 19.2% Polyester 18.8% Acrylic 16% Cotton 8.9% Spandex 2.4% Sheep Wool",170CM±5CM,170 cm ± 5 cm,380±5%,380 gsm ± 5%,"7#,14#,19#,20#,21#,22#",+2元,88.4,90.7,54.1,59.8,1.55,1.55 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/深色湿擦2级,Multiple compositions/深色湿擦2级,,88.4,57.1
空气羊毛绒系列,一等品,First Grade,6373D,空气羊毛绒,Air Wool Fleece,"7#,14#,19#,20#,21#,22#:34.6%粘纤 19.8%聚酯纤维 18.5%腈纶 16.2%棉 8.5%氨纶 2.4%绵羊毛/10,11,12,8,9,3,4,5,6,17,13,16,15,18:34.7%粘纤 19.2%聚酯纤维 18.8%腈纶 16%棉 8.9%氨纶 2.4%绵羊毛","7#,14#,19#,20#,21#,22#:34.6% Viscose 19.8% Polyester 18.5% Acrylic 16.2% Cotton 8.5% Spandex 2.4% Sheep Wool / 10,11,12,8,9,3,4,5,6,17,13,16,15,18:34.7% Viscose 19.2% Polyester 18.8% Acrylic 16% Cotton 8.9% Spandex 2.4% Sheep Wool",170CM±5CM,170 cm ± 5 cm,380±5%,380 gsm ± 5%,"2#,6#,8#,10#,11#,12#,15#,23#",+3元,88.4,91.8,54.9,59.8,1.55,1.55 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/深色湿擦2级/活性黑（2#）,Multiple compositions/深色湿擦2级/Reactive Black(2#),,88.4,57.1
空气羊毛绒系列,合格品,Qualified Grade,6379D,空气绒,Air Fleece,61.9%聚酯纤维 16.3%粘纤 16.3%棉 5.5%氨纶,61.9% Polyester 16.3% Viscose 16.3% Cotton 5.5% Spandex,165CM±5CM,165 cm ± 5 cm,400±5%,400 gsm ± 5%,"20#,24#,30#,32#,40#,44#,48#,51#",+2元,66.3,69.1,45.4,54.4,1.52,1.52 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级,深色湿擦2级,64.1,66.8,44.0
空气羊毛绒系列,合格品,Qualified Grade,6379D,空气绒,Air Fleece,61.9%聚酯纤维 16.3%粘纤 16.3%棉 5.5%氨纶,61.9% Polyester 16.3% Viscose 16.3% Cotton 5.5% Spandex,165CM±5CM,165 cm ± 5 cm,400±5%,400 gsm ± 5%,"2#,3#,19#,22#,41#,52#",+3元,67.4,70.3,46.3,54.4,1.52,1.52 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级/活性黑（2#）,深色湿擦2级/Reactive Black(2#),64.1,66.8,44.0
空气羊毛绒系列,合格品,Qualified Grade,6379A,空气绒,Air Fleece,61.9%聚酯纤维 16.3%粘纤 16.3%棉 5.5%氨纶,61.9% Polyester 16.3% Viscose 16.3% Cotton 5.5% Spandex,165CM±5CM,165 cm ± 5 cm,400±5%,400 gsm ± 5%,"20#,24#,30#,32#,44#,48#,51#",+2元,64.1,66.8,44.0,54.4,1.52,1.52 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,62.0,64.6,42.5
空气羊毛绒系列,合格品,Qualified Grade,6379A,空气绒,Air Fleece,61.9%聚酯纤维 16.3%粘纤 16.3%棉 5.5%氨纶,61.9% Polyester 16.3% Viscose 16.3% Cotton 5.5% Spandex,165CM±5CM,165 cm ± 5 cm,400±5%,400 gsm ± 5%,"2#,3#,19#,22#,39#,41#,52#",+3元,65.2,68.0,44.8,54.4,1.52,1.52 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),62.0,64.6,42.5
空气羊毛绒系列,一等品,First Grade,6379D,空气绒,Air Fleece,61.9%聚酯纤维 16.3%粘纤 16.3%棉 5.5%氨纶,61.9% Polyester 16.3% Viscose 16.3% Cotton 5.5% Spandex,165CM±5CM,165 cm ± 5 cm,400±5%,400 gsm ± 5%,"20#,24#,30#,32#,40#,44#,48#,51#",+2元,73.7,76.0,45.4,54.4,1.52,1.52 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级,深色湿擦2级,,73.7,48.5
空气羊毛绒系列,一等品,First Grade,6379D,空气绒,Air Fleece,61.9%聚酯纤维 16.3%粘纤 16.3%棉 5.5%氨纶,61.9% Polyester 16.3% Viscose 16.3% Cotton 5.5% Spandex,165CM±5CM,165 cm ± 5 cm,400±5%,400 gsm ± 5%,"2#,3#,19#,22#,41#,52#",+3元,73.7,77.1,46.3,54.4,1.52,1.52 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级/活性黑（2#）,深色湿擦2级/Reactive Black(2#),,73.7,48.5
空气羊毛绒系列,一等品,First Grade,6379A,空气绒,Air Fleece,61.9%聚酯纤维 16.3%粘纤 16.3%棉 5.5%氨纶,61.9% Polyester 16.3% Viscose 16.3% Cotton 5.5% Spandex,165CM±5CM,165 cm ± 5 cm,400±5%,400 gsm ± 5%,"20#,24#,30#,32#,44#,48#,51#",+2元,71.4,73.7,44.0,54.4,1.52,1.52 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,,71.4,47.0
空气羊毛绒系列,一等品,First Grade,6379A,空气绒,Air Fleece,61.9%聚酯纤维 16.3%粘纤 16.3%棉 5.5%氨纶,61.9% Polyester 16.3% Viscose 16.3% Cotton 5.5% Spandex,165CM±5CM,165 cm ± 5 cm,400±5%,400 gsm ± 5%,"2#,3#,19#,22#,39#,41#,52#",+3元,71.4,74.8,44.8,54.4,1.52,1.52 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),,71.4,47.0
空气羊毛绒系列,合格品,Qualified Grade,6525A,双色蚕丝羊毛绒,Two-Tone Silk Wool Fleece,"2#,3#,4#,7#,14#,15#,16#,17#:37.9%棉 28.2%聚酯纤维 12.6%腈纶 8.7%氨纶 8.4%锦纶 2.1%桑蚕丝 2.1%绵羊毛/1:37.9%棉 28.2%聚酯纤维 12.6%腈纶 8.7%氨纶 8.4%锦纶 2.1%桑蚕丝 2.1%绵羊毛/10,11,14,15,16,17,9,12,13:37.6%棉 29.2%聚酯纤维 12.6%腈纶 8.4%锦纶 8%氨纶 2.1%桑蚕丝 2.1%绵羊毛/18,19:37.6%棉 29.2%聚酯纤维 12.6%腈纶 8.4%锦纶 8%氨纶 2.1%桑蚕丝 2.1%绵羊毛","2#,3#,4#,7#,14#,15#,16#,17#:37.9% Cotton 28.2% Polyester 12.6% Acrylic 8.7% Spandex 8.4% Nylon 2.1% Mulberry Silk 2.1% Sheep Wool / 1:37.9% Cotton 28.2% Polyester 12.6% Acrylic 8.7% Spandex 8.4% Nylon 2.1% Mulberry Silk 2.1% Sheep Wool / 10,11,14,15,16,17,9,12,13:37.6% Cotton 29.2% Polyester 12.6% Acrylic 8.4% Nylon 8% Spandex 2.1% Mulberry Silk 2.1% Sheep Wool / 18,19:37.6% Cotton 29.2% Polyester 12.6% Acrylic 8.4% Nylon 8% Spandex 2.1% Mulberry Silk 2.1% Sheep Wool",160CM±5CM,160 cm ± 5 cm,350±5%,350 gsm ± 5%,"2#,3#,4#,7#,14#,15#,16#,17#",+3元,94.6,98.6,55.1,65.2,1.79,1.79 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/多成分/活性黑（2#）,Stock fabric only/Multiple compositions/Reactive Black(2#),91.3,95.2,53.2
空气羊毛绒系列,一等品,First Grade,6525A,双色蚕丝羊毛绒,Two-Tone Silk Wool Fleece,"2#,3#,4#,7#,14#,15#,16#,17#:37.9%棉 28.2%聚酯纤维 12.6%腈纶 8.7%氨纶 8.4%锦纶 2.1%桑蚕丝 2.1%绵羊毛/1:37.9%棉 28.2%聚酯纤维 12.6%腈纶 8.7%氨纶 8.4%锦纶 2.1%桑蚕丝 2.1%绵羊毛/10,11,14,15,16,17,9,12,13:37.6%棉 29.2%聚酯纤维 12.6%腈纶 8.4%锦纶 8%氨纶 2.1%桑蚕丝 2.1%绵羊毛/18,19:37.6%棉 29.2%聚酯纤维 12.6%腈纶 8.4%锦纶 8%氨纶 2.1%桑蚕丝 2.1%绵羊毛","2#,3#,4#,7#,14#,15#,16#,17#:37.9% Cotton 28.2% Polyester 12.6% Acrylic 8.7% Spandex 8.4% Nylon 2.1% Mulberry Silk 2.1% Sheep Wool / 1:37.9% Cotton 28.2% Polyester 12.6% Acrylic 8.7% Spandex 8.4% Nylon 2.1% Mulberry Silk 2.1% Sheep Wool / 10,11,14,15,16,17,9,12,13:37.6% Cotton 29.2% Polyester 12.6% Acrylic 8.4% Nylon 8% Spandex 2.1% Mulberry Silk 2.1% Sheep Wool / 18,19:37.6% Cotton 29.2% Polyester 12.6% Acrylic 8.4% Nylon 8% Spandex 2.1% Mulberry Silk 2.1% Sheep Wool",160CM±5CM,160 cm ± 5 cm,350±5%,350 gsm ± 5%,"2#,3#,4#,7#,14#,15#,16#,17#",+3元,94.6,98.6,55.1,65.2,1.79,1.79 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/多成分/活性黑（2#）,Stock fabric only/Multiple compositions/Reactive Black(2#),,,
